run_id,timestamp_offset_s,frame_id,expected_class,test_type,predicted_class,is_correct,cpu_load_percent,preprocess_ms,inference_ms,postprocess_ms,record_completeness,audio_active,decision_confidence,top1_class,top1_confidence,top2_class,top2_confidence,top3_class,top3_confidence,decision_changed
"RUN-20260807-135207","14.737","316","thunderstorm","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135207","15.789","317","thunderstorm","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135207","16.842","318","thunderstorm","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135207","17.895","319","thunderstorm","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135207","18.947","320","thunderstorm","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135207","20","321","thunderstorm","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135227","0","322","glass_breaking","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135227","1","323","glass_breaking","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135227","2","324","glass_breaking","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135227","3","325","glass_breaking","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135227","4","326","glass_breaking","positive","unknown","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","True","0.4609","thunderstorm","0.4609","siren","0.2305","gunshot_gunfire","0.1445","True"
"RUN-20260807-135227","5","327","glass_breaking","positive","unknown","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","True","0.3828","siren","0.3828","thunderstorm","0.3746","gunshot_gunfire","0.1115","False"
"RUN-20260807-135227","6","328","glass_breaking","positive","unknown","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","True","0.5221","thunderstorm","0.5221","siren","0.3295","gunshot_gunfire","0.0822","False"
"RUN-20260807-135227","7","329","glass_breaking","positive","unknown","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","True","0.4556","siren","0.4556","thunderstorm","0.4519","gunshot_gunfire","0.0567","False"
"RUN-20260807-135227","8","330","glass_breaking","positive","unknown","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","True","0.5136","thunderstorm","0.5136","siren","0.4108","gunshot_gunfire","0.0402","False"
"RUN-20260807-135227","9","331","glass_breaking","positive","thunderstorm","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","True","0.6597","thunderstorm","0.6597","siren","0.2784","gunshot_gunfire","0.0344","True"
"RUN-20260807-135227","10","332","glass_breaking","positive","thunderstorm","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0.6597","thunderstorm","0.6597","siren","0.2784","gunshot_gunfire","0.0344","False"
"RUN-20260807-135227","11","333","glass_breaking","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","True"
"RUN-20260807-135227","12","334","glass_breaking","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135227","13","335","glass_breaking","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135227","14","336","glass_breaking","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135227","15","337","glass_breaking","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135227","16","338","glass_breaking","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135227","17","339","glass_breaking","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135227","18","340","glass_breaking","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135227","19","341","glass_breaking","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135227","20","342","glass_breaking","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135247","0","343","speech","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135247","1","344","speech","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135247","2","345","speech","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135247","3","346","speech","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135247","4","347","speech","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135247","5","348","speech","positive","unknown","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","True","0.5625","siren","0.5625","dog_bark","0.3164","speech","0.1133","True"
"RUN-20260807-135247","6","349","speech","positive","siren","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","True","0.7758","siren","0.7758","dog_bark","0.1564","speech","0.0523","True"
"RUN-20260807-135247","7","350","speech","positive","siren","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","True","0.8123","siren","0.8123","dog_bark","0.1411","speech","0.0285","False"
"RUN-20260807-135247","8","351","speech","positive","siren","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0.8123","siren","0.8123","dog_bark","0.1411","speech","0.0285","False"
"RUN-20260807-135247","9","352","speech","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","True"
"RUN-20260807-135247","10","353","speech","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135247","11","354","speech","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135247","12","355","speech","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135247","13","356","speech","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135247","14","357","speech","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135247","15","358","speech","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135247","16","359","speech","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135247","17","360","speech","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135247","18","361","speech","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135247","19","362","speech","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135247","20","363","speech","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135307","0","364","glass_breaking","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135307","1.053","365","glass_breaking","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135307","2.105","366","glass_breaking","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135307","3.158","367","glass_breaking","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135307","4.211","368","glass_breaking","positive","glass_breaking","True","0.85","0.69","0.16","0","direct_complete_estimated_offset","True","0.7422","glass_breaking","0.7422","gunshot_gunfire","0.1641","dog_bark","0.0469","True"
"RUN-20260807-135307","5.263","369","glass_breaking","positive","glass_breaking","True","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0.7422","glass_breaking","0.7422","gunshot_gunfire","0.1641","dog_bark","0.0469","False"
"RUN-20260807-135307","6.316","370","glass_breaking","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","True"
"RUN-20260807-135307","7.368","371","glass_breaking","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135307","8.421","372","glass_breaking","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135307","9.474","373","glass_breaking","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135307","10.526","374","glass_breaking","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135307","11.579","375","glass_breaking","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135307","12.632","376","glass_breaking","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135307","13.684","377","glass_breaking","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135307","14.737","378","glass_breaking","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135307","15.789","379","glass_breaking","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135307","16.842","380","glass_breaking","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135307","17.895","381","glass_breaking","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135307","18.947","382","glass_breaking","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135307","20","383","glass_breaking","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135327","0","385","dog_bark","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135327","1.053","386","dog_bark","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135327","2.105","387","dog_bark","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135327","3.158","388","dog_bark","positive","unknown","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","True","0.4219","dog_bark","0.4219","siren","0.2656","speech","0.168","True"
"RUN-20260807-135327","4.211","389","dog_bark","positive","speech","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","True","0.2721","dog_bark","0.4498","speech","0.2721","siren","0.1691","True"
"RUN-20260807-135327","5.263","390","dog_bark","positive","speech","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","True","0.3618","dog_bark","0.4926","speech","0.3618","siren","0.1024","False"
"RUN-20260807-135327","6.316","391","dog_bark","positive","speech","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","True","0.4643","speech","0.4643","dog_bark","0.3628","siren","0.0891","False"
"RUN-20260807-135327","7.368","392","dog_bark","positive","speech","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","True","0.3123","dog_bark","0.5485","speech","0.3123","siren","0.0972","False"
"RUN-20260807-135327","8.421","393","dog_bark","positive","speech","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","True","0.4191","dog_bark","0.4687","speech","0.4191","siren","0.095","False"
"RUN-20260807-135327","9.474","394","dog_bark","positive","speech","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","True","0.3219","dog_bark","0.5551","speech","0.3219","siren","0.1119","False"
"RUN-20260807-135327","10.526","395","dog_bark","positive","unknown","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","True","0.6107","dog_bark","0.6107","speech","0.2295","siren","0.123","True"
"RUN-20260807-135327","11.579","396","dog_bark","positive","unknown","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","True","0.6048","dog_bark","0.6048","speech","0.2555","siren","0.0913","False"
"RUN-20260807-135327","12.632","397","dog_bark","positive","speech","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","True","0.3179","dog_bark","0.4173","speech","0.3179","siren","0.2148","True"
"RUN-20260807-135327","13.684","398","dog_bark","positive","unknown","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","True","0.4433","siren","0.4433","speech","0.2408","dog_bark","0.2045","True"
"RUN-20260807-135327","14.737","399","dog_bark","positive","speech","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","True","0.5388","speech","0.5388","siren","0.3177","dog_bark","0.1046","True"
"RUN-20260807-135327","15.789","400","dog_bark","positive","speech","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","True","0.6888","speech","0.6888","siren","0.2534","dog_bark","0.0442","False"
"RUN-20260807-135327","16.842","401","dog_bark","positive","speech","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0.6888","speech","0.6888","siren","0.2534","dog_bark","0.0442","False"
"RUN-20260807-135327","17.895","402","dog_bark","positive","speech","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","True","0.3604","dog_bark","0.4928","speech","0.3604","siren","0.1217","False"
"RUN-20260807-135327","18.947","403","dog_bark","positive","unknown","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","True","0.434","dog_bark","0.434","siren","0.3041","speech","0.2429","True"
"RUN-20260807-135327","20","404","dog_bark","positive","unknown","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","True","0.6496","dog_bark","0.6496","siren","0.1775","speech","0.1358","False"
"RUN-20260807-135347","0","405","siren","positive","dog_bark","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","True","0.791","dog_bark","0.791","speech","0.111","siren","0.0824","True"
"RUN-20260807-135347","1","406","siren","positive","unknown","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","True","0.4114","dog_bark","0.4114","siren","0.2675","speech","0.115","True"
"RUN-20260807-135347","2","407","siren","positive","unknown","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0.4114","dog_bark","0.4114","siren","0.2675","speech","0.115","False"
"RUN-20260807-135347","3","408","siren","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","True"
"RUN-20260807-135347","4","409","siren","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135347","5","410","siren","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135347","6","411","siren","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135347","7","412","siren","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135347","8","413","siren","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135347","9","414","siren","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135347","10","415","siren","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135347","11","416","siren","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135347","12","417","siren","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135347","13","418","siren","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135347","14","419","siren","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135347","15","420","siren","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135347","16","421","siren","positive","siren","True","0.85","0.69","0.16","0","direct_complete_estimated_offset","True","0.9297","siren","0.9297","speech","0.0234","glass_breaking","0.0195","True"
"RUN-20260807-135347","17","422","siren","positive","siren","True","0.85","0.69","0.16","0","direct_complete_estimated_offset","True","0.8891","siren","0.8891","speech","0.0717","dog_bark","0.0232","False"
"RUN-20260807-135347","18","423","siren","positive","siren","True","0.85","0.69","0.16","0","direct_complete_estimated_offset","True","0.9434","siren","0.9434","speech","0.0302","dog_bark","0.0132","False"
"RUN-20260807-135347","19","424","siren","positive","siren","True","0.85","0.69","0.16","0","direct_complete_estimated_offset","True","0.9523","siren","0.9523","thunderstorm","0.0242","speech","0.0156","False"
"RUN-20260807-135347","20","425","siren","positive","siren","True","0.85","0.69","0.16","0","direct_complete_estimated_offset","True","0.9681","siren","0.9681","thunderstorm","0.0186","speech","0.008","False"
"RUN-20260807-135408","0","426","out_of_distribution","ood","siren","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","True","0.9253","siren","0.9253","thunderstorm","0.0471","speech","0.0155","False"
"RUN-20260807-135408","1","427","out_of_distribution","ood","siren","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0.9253","siren","0.9253","thunderstorm","0.0471","speech","0.0155","False"
"RUN-20260807-135408","2","428","out_of_distribution","ood","waiting","True","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","True"
"RUN-20260807-135408","3","429","out_of_distribution","ood","unknown","True","0.85","0.69","0.16","0","direct_complete_estimated_offset","True","0.5078","siren","0.5078","glass_breaking","0.2852","speech","0.1289","True"
"RUN-20260807-135408","4","430","out_of_distribution","ood","unknown","True","0.85","0.69","0.16","0","direct_complete_estimated_offset","True","0.4246","gunshot_gunfire","0.4246","glass_breaking","0.2648","siren","0.2107","False"
"RUN-20260807-135408","5","431","out_of_distribution","ood","unknown","True","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0.4246","gunshot_gunfire","0.4246","glass_breaking","0.2648","siren","0.2107","False"
"RUN-20260807-135408","6","432","out_of_distribution","ood","waiting","True","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","True"
"RUN-20260807-135408","7","433","out_of_distribution","ood","waiting","True","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135408","8","434","out_of_distribution","ood","waiting","True","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135408","9","435","out_of_distribution","ood","waiting","True","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135408","10","436","out_of_distribution","ood","waiting","True","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135408","11","437","out_of_distribution","ood","waiting","True","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135408","12","438","out_of_distribution","ood","waiting","True","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135408","13","439","out_of_distribution","ood","waiting","True","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135408","14","440","out_of_distribution","ood","waiting","True","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135408","15","441","out_of_distribution","ood","waiting","True","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135408","16","442","out_of_distribution","ood","waiting","True","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135408","17","443","out_of_distribution","ood","waiting","True","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135408","18","444","out_of_distribution","ood","waiting","True","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135408","19","445","out_of_distribution","ood","waiting","True","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135408","20","446","out_of_distribution","ood","waiting","True","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135428","0","447","thunderstorm","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135428","1.053","448","thunderstorm","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135428","2.105","449","thunderstorm","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135428","3.158","450","thunderstorm","positive","waiting","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","False","0","dog_bark","0","glass_breaking","0","gunshot_gunfire","0","False"
"RUN-20260807-135428","4.211","451","thunderstorm","positive","unknown","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","True","0.4648","siren","0.4648","thunderstorm","0.3281","gunshot_gunfire","0.1484","True"
"RUN-20260807-135428","5.263","452","thunderstorm","positive","unknown","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","True","0.4268","siren","0.4268","thunderstorm","0.351","gunshot_gunfire","0.1104","False"
"RUN-20260807-135428","6.316","453","thunderstorm","positive","unknown","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","True","0.4301","thunderstorm","0.4301","siren","0.4236","gunshot_gunfire","0.0615","False"
"RUN-20260807-135428","7.368","454","thunderstorm","positive","unknown","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","True","0.5187","thunderstorm","0.5187","siren","0.3336","speech","0.0714","False"
"RUN-20260807-135428","8.421","455","thunderstorm","positive","unknown","False","0.85","0.69","0.16","0","direct_complete_estimated_offset","True","0.6183","thunderstorm","0.6183","siren","0.1955","speech","0.0859","False"
"RUN-20260807-135428","9.474","456","thunderstorm","positive","thunderstorm","True","0.85","0.69","0.16","0","direct_complete_estimated_offset","True","0.7902","thunderstorm","0.7902","siren","0.109","speech","0.0402","True"
"RUN-20260807-135428","10.526","457","thunderstorm","positive","thunderstorm","True","0.85","0.69","0.16","0","direct_complete_estimated_offset","True","0.7971","thunderstorm","0.7971","gunshot_gunfire","0.0716","siren","0.0712","False"
"RUN-20260807-135428","11.579","458","thunderstorm","positive","thunderstorm","True","0.85","0.69","0.16","0","direct_complete_estimated_offset","True","0.863","thunderstorm","0.863","siren","0.0655","gunshot_gunfire","0.0327","False"
"RUN-20260807-135428","12.632","459","thunderstorm","positive","thunderstorm","True","0.85","0.69","0.16","0","direct_complete_estimated_offset","True","0.8708","thunderstorm","0.8708","siren","0.0585","speech","0.0302","False"
"RUN-20260807-135428","13.684","460","thunderstorm","positive","thunderstorm","True","0.85","0.69","0.16","0","direct_complete_estimated_offset","True","0.805","thunderstorm","0.805","siren","0.1195","speech","0.0334","False"
